"Ano","Dia","Hora","ALB","ART","BGM","BUF","ELM","HPN","JFK","LGA","MSS","MSV","PBG","POU","RME","ROC","SWF","SYR"
2016,91,9,11.75,8.95,10.05,10.65,12.25,8.95,12.25,15.05,9.45,6.05,8.35,13.35,15.05,12.25,11,11.75
2016,91,10,12.25,9.45,10.65,12.25,13.35,9.45,13.95,17.25,9.45,4.05,9.45,15.05,17.25,11.75,14,11.15
2016,91,11,12.85,9.45,12.25,12.25,14.45,9.45,13.35,18.35,10.05,5.05,11.75,16.75,18.35,13.35,15,11.15
2016,91,12,16.15,10.05,12.85,12.25,18.35,10.05,15.65,19.45,10.65,6.05,12.85,18.35,19.45,13.95,17,13.35
2016,91,13,16.75,10.65,15.65,13.35,20.05,10.65,16.15,19.45,11.15,7.05,11.75,20.65,19.45,15.65,19,15.05
2016,91,14,19.45,11.75,17.85,13.35,20.05,11.75,17.85,20.65,12.25,10.05,10.65,22.25,20.65,15.65,21,18.35
2016,91,15,19.45,13.95,17.85,15.65,21.15,13.95,16.75,21.15,12.25,12.05,10.65,22.25,21.15,16.15,22.01,18.35
2016,91,16,20.65,14.45,18.95,16.75,21.15,14.45,16.75,20.65,13.35,13.05,12.85,22.85,20.65,19.45,22.01,20.05
2016,91,17,21.15,15.65,17.25,16.15,20.65,15.65,15.05,20.05,15.05,15.05,15.05,22.85,20.05,19.45,21.01,20.65
2016,91,18,21.75,14.45,17.25,16.75,20.05,14.45,13.95,18.95,14.45,17.05,15.05,22.85,18.95,18.95,21.01,20.65
2016,91,19,20.65,13.95,16.75,17.25,19.45,13.95,13.35,17.85,15.05,18.01,15.65,21.75,17.85,18.35,21.01,19.45
2016,91,20,20.65,15.05,16.75,17.25,18.95,15.05,12.25,16.15,15.05,17.01,13.35,21.75,16.15,18.95,20.01,19.45
2016,91,21,20.05,15.05,16.75,18.35,18.35,15.05,12.25,15.05,15.05,17.01,15.65,19.45,15.05,18.35,19.01,19.45
2016,91,22,20.05,15.65,16.75,18.95,18.95,15.65,12.25,13.95,15.65,17.01,16.15,18.95,13.95,18.35,19.01,18.35
2016,91,23,19.45,17.25,16.75,19.45,18.35,17.25,12.25,13.95,16.15,17.01,15.65,18.95,13.95,18.35,19.01,18.95
2016,91,24,18.35,18.35,16.75,18.95,18.35,18.35,12.85,15.05,16.75,17.01,16.15,18.95,15.05,19.45,18.01,18.95
2016,92,1,18.35,18.35,16.75,15.05,18.35,18.35,13.35,14.45,18.35,16.01,16.75,18.35,14.45,19.45,18.01,18.95
2016,92,2,18.35,12.25,16.75,13.35,18.35,12.25,12.85,15.05,17.85,16.01,15.65,18.95,15.05,18.95,18,18.95
2016,92,3,17.85,12.85,16.75,10.65,18.35,12.85,11.75,15.05,16.15,16.01,14.45,18.95,15.05,16.75,18,18.95
2016,92,4,18.35,12.25,16.75,10.05,16.75,12.25,11.15,15.05,14.45,16.01,13.95,18.95,15.05,15.05,19,18.35
2016,92,5,18.35,13.35,16.75,9.45,14.45,13.35,11.75,14.45,14.45,16.01,13.95,20.05,14.45,14.45,19,18.35
2016,92,6,18.95,12.85,16.15,8.95,12.25,12.85,12.25,14.45,12.85,16.05,13.95,20.05,14.45,14.45,19,17.85
2016,92,7,18.95,12.25,15.65,8.35,12.85,12.25,11.75,15.65,12.85,16.05,15.05,19.45,15.65,14.45,19,16.75
2016,92,8,19.45,12.25,15.65,7.25,13.35,12.25,11.75,14.45,12.85,16.05,15.65,20.05,14.45,14.45,19,14.45
2016,92,9,20.05,12.25,15.05,7.25,13.91,12.25,12.25,13.95,12.85,16.05,16.15,20.65,13.95,13.95,20,14.45
2016,92,10,20.05,10.65,14.45,8.35,12.85,10.65,12.25,14.45,13.35,16.05,16.75,21.15,14.45,13.95,20,15.05
2016,92,11,20.05,10.65,15.65,8.95,14.45,10.65,12.85,15.05,13.35,16.05,16.15,21.15,15.05,14.45,20,13.35
2016,92,12,19.45,10.05,11.75,7.85,17.85,10.05,12.85,16.15,12.85,16.05,16.75,21.15,16.15,15.05,21,14.45
2016,92,13,20.65,11.75,14.45,7.85,20.65,11.75,15.05,17.85,13.95,17.05,16.75,23.35,17.85,12.85,22,16.75
2016,92,14,17.85,11.15,16.75,7.25,21.15,11.15,18.95,22.25,15.05,17.05,16.15,25.05,22.25,12.25,23,17.25
2016,92,15,16.75,9.45,18.35,7.25,21.15,9.45,16.15,24.45,12.25,18.05,16.75,25.65,24.45,11.75,24,16.15
2016,92,16,17.85,8.35,18.95,8.35,20.05,8.35,16.75,25.65,11.75,18.05,16.75,25.65,25.65,11.75,24,10.65
2016,92,17,21.15,7.85,13.35,6.75,17.25,7.85,16.15,26.15,10.65,19.05,17.25,25.65,26.15,11.15,23,10.65
2016,92,18,17.25,7.25,11.15,6.15,15.05,7.25,13.95,21.15,10.65,21.05,15.65,22.25,21.15,10.05,20,10.05
2016,92,19,13.35,6.75,10.05,5.65,14.45,6.75,13.35,18.35,9.45,18.05,12.25,22.85,18.35,8.95,21,8.95
2016,92,20,11.75,5.05,8.35,5.65,12.25,5.05,13.35,20.05,8.35,21.05,11.15,21.75,20.05,7.85,20,6.75
2016,92,21,10.65,4.45,8.35,5.05,10.05,4.45,13.95,21.15,6.15,21.05,10.05,17.25,21.15,6.75,20,6.15
2016,92,22,9.45,4.45,7.85,5.65,8.95,4.45,17.85,18.35,5.65,20.05,9.45,14.45,18.35,6.75,17.33333,6.75
2016,92,23,8.95,4.45,7.25,5.05,8.35,4.45,17.25,21.15,5.05,20.05,8.35,13.35,21.15,6.75,14.66667,6.15
2016,92,24,7.85,4.45,6.75,4.45,7.25,4.45,16.75,16.75,3.35,18.05,6.75,12.25,16.75,5.65,12,5.65
2016,93,1,6.15,3.95,6.15,3.95,5.05,3.95,15.65,15.65,2.85,13.05,6.15,11.75,15.65,4.45,11.33333,5.65
2016,93,2,6.75,0.65,5.65,3.35,4.45,0.65,15.05,15.05,2.85,11.05,5.65,10.65,15.05,4.45,10.66667,4.45
2016,93,3,6.15,0.65,4.45,3.35,3.95,0.65,13.35,13.95,1.75,9.05,5.05,11.15,13.95,3.95,10,3.95
2016,93,4,4.45,0.05,4.45,5.05,4.45,0.05,12.85,12.25,0.05,9.05,5.05,10.65,12.25,3.95,10,3.95
2016,93,5,5.05,0.65,3.95,5.05,3.95,0.65,11.75,11.75,0.65,8.05,4.45,9.45,11.75,3.95,10,2.85
2016,93,6,6.15,1.15,3.95,5.65,5.05,1.15,11.75,11.15,-1.75,7.05,3.95,9.45,11.15,4.45,10,3.35
2016,93,7,5.65,2.25,3.35,5.65,5.05,2.25,11.15,11.75,-1.75,6.05,3.35,9.45,11.75,4.45,8,2.85
2016,93,8,6.15,3.95,3.95,3.35,5.65,3.95,11.15,11.75,-0.65,7.05,2.85,9.45,11.75,5.65,8,4.45
2016,93,9,6.75,5.05,3.95,1.75,6.15,5.05,10.65,10.65,2.25,6.05,4.45,9.45,10.65,5.65,8,6.15
2016,93,10,6.75,6.15,5.65,2.25,8.35,6.15,9.45,11.15,6.15,6.05,6.15,9.45,11.15,2.85,8,8.35
2016,93,11,7.85,3.95,7.25,3.95,10.65,3.95,8.95,10.05,7.85,6.05,6.15,8.95,10.05,5.05,8,9.45
2016,93,12,8.35,3.95,8.35,3.95,7.85,3.95,9.45,11.15,6.15,6.05,7.25,9.45,11.15,6.75,8,3.95
2016,93,13,9.45,5.65,2.85,3.95,8.95,5.65,9.45,11.75,8.35,6.05,7.85,10.65,11.75,6.75,8,6.75
2016,93,14,11.15,5.65,7.25,3.95,9.45,5.65,8.95,11.75,7.25,5.05,6.75,11.75,11.75,6.15,11,7.85
2016,93,15,6.75,5.05,6.15,3.95,8.95,5.05,9.45,12.25,7.25,5.05,6.15,13.95,12.25,7.25,11,6.75
2016,93,16,8.95,5.05,7.25,5.05,8.95,5.05,9.45,11.75,7.85,5.05,8.95,13.95,11.75,6.15,13,6.15
2016,93,17,10.65,4.45,4.45,3.35,8.95,4.45,9.45,11.75,7.25,6.05,8.95,10.05,11.75,5.65,11,6.15
2016,93,18,10.05,3.95,3.95,1.75,7.25,3.95,9.45,11.75,6.15,9.05,7.85,11.75,11.75,5.05,11,5.05
2016,93,19,8.35,3.35,2.85,1.45,5.05,3.35,8.95,10.65,5.05,9.05,5.65,11.15,10.65,1.15,11,3.95
2016,93,20,6.75,2.25,2.25,1.15,1.15,2.25,8.35,9.45,3.35,8.05,4.45,10.05,9.45,1.15,10,2.85
2016,93,21,5.65,2.85,0,1.15,1.15,2.85,8.95,10.05,2.85,7.05,2.25,8.95,10.05,1.15,8,1.15
2016,93,22,3.95,2.25,-0.65,0.65,1.15,2.25,8.95,10.65,1.15,8.05,1.15,7.85,10.65,0.65,7,0.65
2016,93,23,5.05,1.15,-0.65,-1.75,0.61,1.15,8.95,10.65,0.05,8.05,0.05,7.25,10.65,0.65,7,0.65
2016,93,24,3.35,-1.15,-0.65,-1.75,0.61,-1.15,8.95,10.65,-1.15,6.05,0.05,5.65,10.65,0.05,4,0.05
2016,94,1,3.35,-0.65,-0.61,-1.15,0.61,-0.65,8.95,10.05,-1.75,4.05,-0.65,5.05,10.05,-0.65,4,0.05
2016,94,2,2.85,-2.85,-1.11,-2.25,0.01,-2.85,6.75,7.25,-2.85,4.05,-0.65,2.85,7.25,-1.11,1,-0.65
2016,94,3,1.75,-2.85,-1.71,-3.35,-0.65,-2.85,6.75,5.65,-3.35,3.05,-1.15,1.75,5.65,-1.15,1,-2.25
2016,94,4,1.75,-2.25,-3.31,-3.95,-2.25,-2.25,5.65,6.15,-3.95,3.05,-2.25,1.15,6.15,-2.25,0,-2.85
2016,94,5,1.75,-3.35,-4.41,-4.45,-3.35,-3.35,5.65,5.65,-5.05,1.05,-2.85,1.75,5.65,-3.35,0,-3.35
2016,94,6,0.05,-3.35,-5.65,-5.05,-4.45,-3.35,3.95,3.35,-5.65,0.05,-3.35,1.75,3.35,-3.35,0,-3.35
2016,94,7,-1.75,-4.45,-6.15,-5.65,-5.05,-4.45,3.35,3.95,-6.15,0.05,-4.45,2.25,3.95,-4.45,0,-3.95
2016,94,8,-1.15,-5.05,-6.75,-5.65,-5.05,-5.05,2.85,2.85,-6.75,0.05,-4.45,1.75,2.85,-4.45,-0.5,-4.45
2016,94,9,0.05,-6.75,-6.75,-5.05,-4.45,-6.75,2.25,2.25,-7.25,-1.05,-3.95,0.65,2.25,-4.45,-1,-5.65
2016,94,10,0.05,-6.15,-5.65,-4.45,-4.45,-6.15,2.25,2.25,-7.25,-2.05,-3.35,1.15,2.25,-3.95,-1,-5.65
2016,94,11,1.15,-5.05,-5.65,-4.45,-3.35,-5.05,2.85,2.85,-6.75,-3.05,-3.35,1.15,2.85,-3.95,-2,-5.65
2016,94,12,0.05,-4.45,-5.65,-3.35,-3.95,-4.45,3.35,2.85,-5.65,-4.05,-2.85,1.15,2.85,-3.35,-1,-4.45
2016,94,13,0.05,-4.45,-5.65,-2.85,-2.25,-4.45,3.95,3.35,-5.65,-5.05,-3.35,2.25,3.35,-3.35,-1,-5.05
2016,94,14,-2.85,-3.35,-5.05,-2.85,-2.25,-3.35,4.45,3.95,-5.65,-4.05,-3.35,1.75,3.95,-2.25,0,-5.05
2016,94,15,-0.65,-3.95,-5.65,-3.35,-0.65,-3.95,5.05,4.45,-4.45,-5.05,-3.95,2.25,4.45,-2.85,0,-3.95
2016,94,16,-0.65,-3.35,-3.95,-2.25,0.05,-3.35,5.05,4.45,-5.05,-4.05,-5.05,2.85,4.45,-1.75,1,-3.35
2016,94,17,-0.65,-2.85,-4.45,-2.85,0.05,-2.85,5.05,5.05,-4.45,-4.05,-4.45,2.85,5.05,-1.75,1,-3.35
2016,94,18,-1.15,-3.35,-4.45,-2.85,-1.15,-3.35,5.65,5.05,-4.45,-3.05,-4.45,2.25,5.05,-2.85,0,-3.95
2016,94,19,-2.25,-3.35,-5.05,-3.35,-1.15,-3.35,5.05,5.05,-5.65,-2.05,-5.65,1.15,5.05,-3.35,0,-3.95
2016,94,20,-2.85,-3.35,-5.65,-2.85,-1.75,-3.35,3.95,4.45,-6.15,-2.05,-6.15,0.65,4.45,-3.95,-1,-5.05
2016,94,21,-3.35,-3.35,-6.15,-3.35,-2.25,-3.35,3.95,3.95,-6.75,-3.05,-6.75,0.05,3.95,-3.35,-1,-5.05
2016,94,22,-3.35,-2.85,-6.15,-3.35,-2.85,-2.85,3.35,3.95,-6.75,-2.05,-7.85,1.15,3.95,-3.35,-1,-4.45
2016,94,23,-3.95,-3.35,-6.15,-3.35,-2.85,-3.35,3.95,3.95,-7.25,-2.05,-8.35,0.65,3.95,-3.35,-1,-4.45
2016,94,24,-3.35,-3.95,-6.15,-3.35,-2.81,-3.95,2.85,3.35,-7.85,-3.05,-8.35,0.05,3.35,-3.95,-1,-5.05
2016,95,1,-3.95,-5.05,-6.15,-3.35,-2.81,-5.05,2.85,2.85,-7.85,-3.05,-9.45,0.05,2.85,-3.95,-1,-4.45
2016,95,2,-4.45,-5.65,-6.15,-3.35,-2.81,-5.65,2.25,2.85,-7.25,-3.05,-10.05,-0.65,2.85,-3.95,-1,-5.05
2016,95,3,-3.35,-6.15,-6.11,-3.35,-2.81,-6.15,2.25,2.85,-7.25,-4.05,-10.05,0.05,2.85,-3.95,-2,-5.05
2016,95,4,-3.35,-7.25,-5.65,-3.95,-2.25,-7.25,3.35,2.85,-7.25,-4.05,-8.95,-2.25,2.85,-3.35,-3,-5.05
2016,95,5,-3.95,-7.25,-5.05,-3.35,-2.21,-7.25,3.95,2.85,-7.25,-4.05,-8.95,-2.25,2.85,-3.35,-3,-5.05
2016,95,6,-4.45,-7.25,-4.45,-3.35,-1.75,-7.25,5.65,3.35,-7.25,-4.05,-8.35,-2.25,3.35,-3.95,-3,-5.05
2016,95,7,-4.45,-7.25,-3.95,-3.35,-1.15,-7.25,5.65,3.95,-7.25,-4.05,-7.85,-2.25,3.95,-3.95,-1,-5.05
2016,95,8,-4.45,-7.25,-3.31,-3.35,-1.15,-7.25,6.15,3.95,-7.25,-5.05,-7.25,-1.75,3.95,-3.35,1,-5.05
2016,95,9,-5.05,-7.25,-2.85,-3.95,-0.65,-7.25,6.75,4.45,-6.75,-6.05,-6.75,-1.15,4.45,-3.35,-2,-5.05
2016,95,10,-5.65,-6.75,-1.75,-3.95,-1.11,-6.75,7.25,5.05,-6.15,-5.05,-6.75,-0.65,5.05,-3.35,-2,-4.45
2016,95,11,-5.65,-5.65,-1.71,-4.45,-1.15,-5.65,8.35,5.65,-5.65,-5.05,-5.65,0.05,5.65,-3.95,-1,-3.95
2016,95,12,-5.65,-4.45,-2.25,-4.45,-1.75,-4.45,9.45,6.15,-4.45,-5.05,-5.65,0.05,6.15,-3.95,-1,-3.95
2016,95,13,-5.05,-3.35,-2.25,-4.45,-2.85,-3.35,7.25,6.75,-3.35,-5.05,-5.05,0.65,6.75,-4.45,-1,-3.35
2016,95,14,-4.45,-2.25,-2.25,-4.45,-3.35,-2.25,7.85,7.25,-3.35,-4.05,-5.05,0.05,7.25,-3.95,-1,-2.85
2016,95,15,-4.45,-1.75,-3.35,-4.45,-3.95,-1.75,7.85,5.65,-3.35,-4.05,-3.95,0.05,5.65,-3.35,-1.01,-2.85
2016,95,16,-3.95,-1.15,-5.05,-3.95,-3.35,-1.15,7.85,6.15,-2.25,-3.05,-3.95,0.05,6.15,-3.35,-1,-2.85
2016,95,17,-3.95,-1.75,-5.65,-3.95,-3.35,-1.75,8.35,4.45,-2.85,-3.05,-3.95,0.05,4.45,-2.85,-1,-2.85
2016,95,18,-3.95,-1.75,-5.65,-3.35,-3.35,-1.75,5.65,3.95,-2.85,-2.05,-3.95,-0.65,3.95,-2.25,-2,-1.75
2016,95,19,-3.95,-2.25,-5.65,-2.85,-3.35,-2.25,2.85,3.35,-2.85,-2.05,-4.45,-1.75,3.35,-2.85,-2,-2.25
2016,95,20,-3.95,-3.35,-5.65,-3.95,-3.95,-3.35,1.75,1.75,-3.95,-2.05,-5.05,-1.75,1.75,-3.35,-3,-2.85
2016,95,21,-4.45,-6.15,-6.15,-4.45,-4.45,-6.15,0.65,1.15,-5.65,-2.05,-6.75,-2.25,1.15,-4.45,-3,-3.35
2016,95,22,-5.05,-7.25,-6.15,-5.05,-5.65,-7.25,0.65,1.15,-6.75,-2.05,-7.25,-2.25,1.15,-5.65,-3,-4.45
2016,95,23,-5.65,-7.85,-6.75,-4.45,-8.95,-7.85,0.05,0.65,-6.75,-2.05,-8.35,-2.85,0.65,-6.75,-3.5,-5.05
2016,95,24,-6.75,-9.45,-7.25,-5.05,-8.35,-9.45,0.05,0.05,-6.15,-3.05,-8.95,-3.35,0.05,-7.85,-4,-5.65
2016,96,1,-7.25,-10.05,-7.85,-5.65,-7.85,-10.05,-0.65,-0.65,-5.65,-4.05,-10.05,-3.95,-0.65,-7.25,-5,-7.25
2016,96,2,-7.85,-10.65,-8.95,-5.65,-10.65,-10.65,-1.15,-0.65,-6.15,-6.05,-10.65,-4.45,-0.65,-6.15,-6,-7.85
2016,96,3,-8.95,-11.15,-9.45,-5.65,-12.85,-11.15,-1.75,-1.15,-6.75,-6.05,-10.05,-4.45,-1.15,-7.85,-6,-9.45
2016,96,4,-8.95,-7.85,-10.05,-6.15,-13.95,-7.85,-1.75,-1.75,-7.25,-6.05,-10.05,-5.05,-1.75,-10.05,-6,-11.15
2016,96,5,-9.45,-7.85,-10.65,-6.75,-14.45,-7.85,-2.25,-2.25,-7.25,-7.05,-9.45,-5.65,-2.25,-5.05,-6,-11.15
2016,96,6,-8.95,-8.35,-11.15,-7.25,-13.95,-8.35,-2.25,-2.25,-8.35,-7.05,-8.95,-5.65,-2.25,-5.05,-6,-12.25
2016,96,7,-9.45,-10.65,-10.65,-6.75,-14.45,-10.65,-2.85,-2.85,-8.35,-7.05,-8.95,-5.65,-2.85,-5.65,-6,-12.25
2016,96,8,-7.85,-6.75,-9.45,-6.75,-11.15,-6.75,-2.25,-2.85,-6.75,-7.05,-7.25,-5.05,-2.85,-5.05,-6,-9.45
2016,96,9,-5.05,-5.05,-7.85,-3.95,-8.35,-5.05,-1.75,-2.25,-5.65,-8.05,-6.15,-3.35,-2.25,-3.35,-6,-6.75
2016,96,10,-3.95,-3.95,-7.25,-2.85,-5.05,-3.95,-0.65,-0.65,-4.45,-9.05,-5.05,-2.25,-0.65,-2.85,-4,-5.65
2016,96,11,-2.85,-2.85,-6.15,-2.85,-3.35,-2.85,0.65,0.65,-3.35,-9.05,-3.95,-1.15,0.65,-2.85,-3,-4.45
2016,96,12,-1.75,-1.75,-5.05,-2.25,-2.25,-1.75,2.25,1.15,-2.85,-9.05,-3.35,0.05,1.15,-2.85,-2,-3.95
2016,96,13,-0.65,-1.15,-4.45,-2.25,-1.75,-1.15,3.35,1.75,-2.25,-8.05,-2.25,0.65,1.75,-2.85,-1,-2.85
2016,96,14,0.65,-0.65,-3.95,-1.75,-0.65,-0.65,3.95,2.85,-1.15,-6.05,-0.65,2.25,2.85,-1.75,1,-2.85
2016,96,15,1.15,-1.15,-3.95,-0.65,0.05,-1.15,4.45,3.95,0.05,-5.05,0.65,2.85,3.95,-0.65,2,-2.25
2016,96,16,1.75,-1.15,-2.85,0.05,1.15,-1.15,5.05,4.45,0.05,-4.05,0.65,4.45,4.45,-0.65,3,-2.25
2016,96,17,1.75,-1.75,-3.35,0.05,0.65,-1.75,5.65,5.65,0.65,-3.05,0.65,5.05,5.65,-0.65,4,-2.25
2016,96,18,1.75,-1.75,-3.35,0.05,0.05,-1.75,5.65,5.65,0.05,-2.05,0.05,4.45,5.65,-0.65,4,-2.25
2016,96,19,1.15,-2.25,-3.95,-0.65,-1.15,-2.25,5.05,5.05,-0.65,-2.05,-0.65,3.35,5.05,-1.15,4,-2.85
2016,96,20,-0.65,-3.35,-5.05,-2.25,-2.25,-3.35,3.95,5.05,-1.75,-1.05,-1.75,1.75,5.05,-1.75,1,-3.95
2016,96,21,-1.75,-3.35,-6.15,-2.85,-3.35,-3.35,3.95,4.45,-2.25,-1.05,-2.25,1.15,4.45,-2.25,0,-3.95
2016,96,22,-2.25,-3.35,-6.15,-2.85,-6.15,-3.35,2.85,3.95,-2.85,-1.05,-5.05,0.65,3.95,-3.35,-1,-3.95
2016,96,23,-3.35,-3.95,-6.75,-3.35,-5.65,-3.95,2.25,3.35,-5.05,-1.05,-6.75,-2.85,3.35,-4.45,-2,-6.15
2016,96,24,-3.95,-4.45,-6.75,-3.95,-7.25,-4.45,1.75,2.25,-5.05,-2.05,-6.15,-3.35,2.25,-4.45,-3,-6.15
2016,97,1,-3.95,-4.45,-6.75,-4.45,-9.45,-4.45,0.65,1.75,-5.65,-3.05,-4.45,-3.95,1.75,-5.05,-3,-6.75
2016,97,2,-5.05,-4.45,-7.25,-4.45,-8.35,-4.45,0.05,1.15,-5.05,-4.05,-5.05,-5.05,1.15,-5.05,-4,-7.25
2016,97,3,-4.45,-5.05,-7.85,-4.45,-8.95,-5.05,-0.65,1.15,-4.45,-4.05,-6.75,-5.65,1.15,-5.05,-4,-7.85
2016,97,4,-5.05,-3.95,-8.95,-3.95,-8.35,-3.95,-0.65,0.65,-4.45,-6.05,-8.35,-6.15,0.65,-4.45,-6,-7.85
2016,97,5,-6.75,-3.95,-7.85,-3.35,-8.35,-3.95,-1.75,0.05,-4.45,-7.05,-7.25,-6.75,0.05,-3.95,-6,-7.25
2016,97,6,-7.25,-3.95,-8.95,-2.25,-9.45,-3.95,-1.75,0.05,-4.45,-8.05,-6.75,-6.75,0.05,-3.95,-5,-7.25
2016,97,7,-7.25,-3.35,-8.95,-1.75,-7.25,-3.35,-1.15,0.65,-3.95,-8.05,-5.65,-6.75,0.65,-3.35,-5,-6.75
2016,97,8,-4.45,-2.85,-8.35,-1.15,-6.15,-2.85,1.15,1.15,-2.25,-9.05,-3.35,-4.45,1.15,-2.85,-4,-5.65
2016,97,9,-3.35,-1.75,-6.75,0.65,-3.95,-1.75,2.25,1.75,-1.15,-9.05,-1.15,-1.15,1.75,-1.15,-3,-3.35
2016,97,10,-2.25,0.65,-4.45,1.15,-1.15,0.65,2.85,3.95,1.15,-10.05,0.05,0.65,3.95,1.15,-1,-1.75
2016,97,11,-1.15,1.15,-1.15,0.65,1.15,1.15,3.35,5.05,2.25,-9.05,0.65,2.85,5.05,2.25,-1,1.15
2016,97,12,0.65,1.75,0.05,1.75,1.75,1.75,5.05,5.65,3.35,-11.05,2.25,5.65,5.65,0.65,-4,1.75
2016,97,13,2.25,2.25,0.65,3.95,2.25,2.25,5.65,7.25,3.35,-8.05,2.85,6.75,7.25,0.65,6,2.25
2016,97,14,2.85,-0.65,1.75,6.15,5.05,-0.65,7.25,7.25,1.75,-5.05,2.25,6.75,7.25,2.25,6,1.75
2016,97,15,3.35,-0.65,3.35,7.85,6.15,-0.65,6.75,7.85,0.05,-2.05,2.25,8.35,7.85,4.45,8,3.95
2016,97,16,3.95,1.75,3.35,7.25,7.25,1.75,7.25,7.85,-0.65,1.05,0.65,7.85,7.85,6.15,7.5,4.45
2016,97,17,5.65,2.85,3.35,7.25,7.85,2.85,6.75,7.25,-1.15,3.05,-1.15,7.85,7.25,8.35,7,5.05
2016,97,18,6.75,0.65,3.95,6.75,8.95,0.65,7.25,7.85,-1.15,3.05,-1.75,7.25,7.85,10.05,6,6.15
2016,97,19,6.15,4.45,4.45,7.85,8.95,4.45,6.75,7.25,-1.15,4.05,-1.15,6.75,7.25,9.45,6,5.65
2016,97,20,5.05,5.05,4.45,8.95,8.35,5.05,6.75,7.25,-1.15,6.05,-1.75,6.75,7.25,8.95,6,5.65
2016,97,21,4.45,6.15,4.45,8.95,8.35,6.15,7.25,7.25,-1.15,4.05,-1.15,6.75,7.25,9.45,5,6.75
2016,97,22,5.05,6.75,4.45,8.95,8.35,6.75,7.25,7.25,-0.65,4.05,-1.15,7.25,7.25,9.45,6,6.75
2016,97,23,5.05,6.75,4.45,10.05,7.85,6.75,7.25,7.85,0.05,5.05,-0.65,7.25,7.85,9.45,6,6.15
2016,97,24,5.65,6.75,4.45,10.05,7.85,6.75,7.85,7.85,1.15,3.05,0.65,7.85,7.85,9.45,6,6.75
2016,98,1,5.65,6.75,4.45,10.05,7.85,6.75,8.95,8.35,2.25,5.05,1.15,7.85,8.35,10.05,7,7.25
2016,98,2,5.65,6.15,4.45,10.65,7.85,6.15,8.95,8.95,2.25,5.05,1.15,8.35,8.95,10.05,7,7.85
2016,98,3,6.15,7.25,4.45,10.65,8.35,7.25,9.45,9.45,1.15,4.05,1.75,9.45,9.45,10.05,7,7.85
2016,98,4,6.75,6.15,4.45,10.05,7.85,6.15,9.45,10.05,1.15,4.05,2.25,9.45,10.05,10.05,8,5.05
2016,98,5,6.75,6.15,4.45,10.05,8.35,6.15,10.05,10.65,1.15,3.05,2.85,9.45,10.65,9.45,9,6.75
2016,98,6,7.85,6.75,5.05,10.05,8.35,6.75,10.05,10.65,1.15,3.05,2.85,9.45,10.65,10.05,9,6.15
2016,98,7,7.85,6.15,5.05,10.05,8.35,6.15,10.65,10.65,1.75,3.05,5.05,10.65,10.65,10.05,10,7.85
2016,98,8,8.95,7.25,6.15,6.75,8.95,7.25,10.65,11.75,1.75,4.05,4.45,12.85,11.75,9.45,11,8.35
2016,98,9,9.45,7.85,6.75,6.15,9.45,7.85,10.65,11.75,3.95,4.05,5.05,13.95,11.75,10.65,12,8.95
2016,98,10,10.65,8.95,7.25,5.65,9.45,8.95,11.75,12.85,5.05,6.05,5.65,15.05,12.85,11.15,13,10.05
2016,98,11,12.85,8.95,7.25,5.05,9.45,8.95,11.75,12.85,6.15,7.05,8.95,16.15,12.85,7.85,14,10.05
2016,98,12,15.05,10.05,6.75,5.05,10.05,10.05,13.35,13.35,6.75,7.05,8.95,17.25,13.35,8.35,15,9.45
2016,98,13,16.15,10.65,6.75,6.15,10.65,10.65,12.25,14.45,7.25,8.05,7.85,15.05,14.45,8.95,14,9.45
2016,98,14,16.15,10.65,6.15,5.65,11.15,10.65,11.75,12.85,10.65,9.05,10.05,14.45,12.85,8.35,13,10.05
2016,98,15,13.95,8.95,6.15,5.65,12.25,8.95,13.35,13.95,11.15,10.05,9.45,15.05,13.95,8.95,14,10.05
2016,98,16,13.35,7.85,7.85,6.15,11.75,7.85,13.35,14.45,11.15,10.05,9.45,15.65,14.45,8.95,12,7.85
2016,98,17,8.95,6.75,7.85,6.75,11.15,6.75,13.95,15.05,10.05,9.05,8.35,13.95,15.05,8.95,11,7.85
2016,98,18,8.95,5.65,5.65,4.45,10.65,5.65,13.95,14.45,7.25,10.05,8.35,12.85,14.45,8.95,11,6.15
2016,98,19,8.95,5.05,5.65,4.45,9.45,5.05,12.85,15.05,6.15,11.05,7.85,11.75,15.05,7.85,10,6.15
2016,98,20,7.85,4.45,3.91,4.45,7.25,4.45,12.25,13.95,5.05,6.05,6.75,10.05,13.95,6.15,10,5.05
2016,98,21,7.85,3.35,4,3.35,6.75,3.35,11.15,13.35,6.15,7.05,5.05,7.85,13.35,4.45,10,4.45
2016,98,22,7.25,2.85,4.45,2.25,3.95,2.85,12.25,13.35,5.65,7.05,4.45,5.65,13.35,3.95,9,4.45
2016,98,23,8.35,3.35,3.35,1.75,3.35,3.35,11.15,12.85,5.05,7.05,5.05,6.75,12.85,3.35,9,3.35
2016,98,24,7.85,3.35,0.05,1.15,2.85,3.35,10.65,11.75,4.45,6.05,5.05,7.25,11.75,2.85,9,2.25
2016,99,1,7.25,2.85,0.05,0.65,2.85,2.85,10.05,10.65,3.95,6.05,4.45,10.65,10.65,2.25,8,1.75
2016,99,2,6.75,1.75,0.05,0.05,2.85,1.75,9.45,10.05,2.85,5.05,4.45,9.45,10.05,2.25,8,1.75
